FEvals,Fitness
740.0,718.6772744381386
741.0,718.6772744381386
742.0,759.6997573031699
743.0,738.4749826783597
746.0,774.6386230928539
751.0,718.6772744381386
752.0,718.6772744381386
753.0,759.6997573031699
754.0,738.4749826783597
757.0,774.6386230928539
762.0,718.6772744381386
763.0,718.6772744381386
764.0,752.2303244083279
765.0,731.8757465982859
768.0,774.6386230928539
773.0,718.6772744381386
774.0,718.6772744381386
775.0,752.2303244083279
776.0,731.8757465982859
779.0,774.6386230928539
784.0,718.6772744381386
785.0,718.6772744381386
786.0,752.2303244083279
787.0,731.8757465982859
790.0,774.6386230928539
795.0,718.6772744381386
796.0,718.6772744381386
797.0,752.2303244083279
798.0,731.8757465982859
801.0,774.6386230928539
806.0,718.6772744381386
807.0,718.6772744381386
808.0,752.2303244083279
809.0,731.8757465982859
812.0,774.6386230928539
817.0,718.6772744381386
818.0,718.6772744381386
819.0,718.6772744381386
820.0,742.5917254985507
823.0,774.6386230928539
828.0,718.6772744381386
829.0,718.6772744381386
830.0,718.6772744381386
831.0,742.5917254985507
834.0,774.6386230928539
839.0,718.6772744381386
840.0,718.6772744381386
841.0,718.6772744381386
842.0,742.5917254985507
845.0,774.6386230928539
850.0,718.6772744381386
851.0,718.6772744381386
852.0,718.6772744381386
853.0,742.5917254985507
856.0,774.6386230928539
861.0,718.6772744381386
862.0,718.6772744381386
863.0,718.6772744381386
864.0,742.5917254985507
867.0,774.6386230928539
872.0,718.6772744381386
873.0,718.6772744381386
874.0,718.6772744381386
875.0,742.5917254985507
878.0,774.6386230928539
883.0,718.6772744381386
884.0,718.6772744381386
885.0,718.6772744381386
886.0,742.5917254985507
889.0,774.6386230928539
894.0,718.6772744381386
895.0,718.6772744381386
896.0,718.6772744381386
897.0,742.5917254985507
900.0,774.6386230928539
905.0,718.6772744381386
906.0,718.6772744381386
907.0,718.6772744381386
908.0,742.5917254985507
911.0,774.6386230928539
916.0,718.6772744381386
917.0,718.6772744381386
918.0,718.6772744381386
919.0,737.3647370252074
920.0,718.6772744381386
922.0,774.6386230928539
927.0,718.6772744381386
928.0,718.6772744381386
929.0,718.6772744381386
930.0,737.3647370252074
931.0,718.6772744381386
933.0,774.6386230928539
938.0,718.6772744381386
939.0,718.6772744381386
940.0,718.6772744381386
941.0,737.3647370252074
942.0,718.6772744381386
944.0,774.6386230928539
949.0,718.6772744381386
950.0,718.6772744381386
951.0,718.6772744381386
952.0,737.3647370252074
953.0,718.6772744381386
955.0,774.6386230928539
960.0,718.6772744381386
961.0,718.6772744381386
962.0,718.6772744381386
963.0,737.3647370252074
964.0,718.6772744381386
966.0,774.6386230928539
971.0,718.6772744381386
972.0,718.6772744381386
973.0,718.6772744381386
974.0,737.3647370252074
975.0,718.6772744381386
977.0,774.6386230928539
982.0,718.6772744381386
983.0,718.6772744381386
984.0,718.6772744381386
985.0,737.3647370252074
986.0,718.6772744381386
988.0,774.6386230928539
993.0,718.6772744381386
994.0,718.6772744381386
995.0,718.6772744381386
996.0,737.3647370252074
997.0,718.6772744381386
999.0,774.6386230928539
1004.0,718.6772744381386
1005.0,718.6772744381386
1006.0,718.6772744381386
1007.0,737.3647370252074
1008.0,718.6772744381386
1010.0,774.6386230928539
1015.0,718.6772744381386
1016.0,718.6772744381386
1017.0,718.6772744381386
1018.0,737.3647370252074
1019.0,718.6772744381386
1021.0,774.6386230928539
1026.0,718.6772744381386
1027.0,718.6772744381386
1028.0,718.6772744381386
1029.0,737.3647370252074
1030.0,718.6772744381386
1032.0,774.6386230928539
1037.0,718.6772744381386
1038.0,718.6772744381386
1039.0,718.6772744381386
1040.0,737.3647370252074
1041.0,718.6772744381386
