FEvals,Fitness
4082.0,849.4145723170334
4083.0,819.9902440737751
4131.0,907.5887297438431
4132.0,943.5286392559692
4133.0,849.4145723170334
4134.0,819.9902440737751
4182.0,907.5887297438431
4183.0,943.5286392559692
4184.0,849.4145723170334
4185.0,819.9902440737751
4233.0,907.5887297438431
4234.0,943.5286392559692
4235.0,849.4145723170334
4236.0,819.9902440737751
4284.0,907.5887297438431
4285.0,943.5286392559692
4286.0,849.4145723170334
4287.0,819.9902440737751
4335.0,907.5887297438431
4336.0,943.5286392559692
4337.0,849.4145723170334
4338.0,819.9902440737751
4386.0,907.5887297438431
4387.0,943.5286392559692
4388.0,849.4145723170334
4389.0,819.9902440737751
4437.0,907.5887297438431
4438.0,943.5286392559692
4439.0,849.4145723170334
4440.0,819.9902440737751
4488.0,907.5887297438431
4489.0,943.5286392559692
4490.0,849.4145723170334
4491.0,819.9902440737751
4539.0,907.5887297438431
4540.0,943.5286392559692
4541.0,849.4145723170334
4542.0,819.9902440737751
4590.0,907.5887297438431
4591.0,943.5286392559692
4592.0,849.4145723170334
4593.0,819.9902440737751
4641.0,907.5887297438431
4642.0,943.5286392559692
4643.0,849.4145723170334
4644.0,819.9902440737751
4692.0,907.5887297438431
4693.0,943.5286392559692
4694.0,849.4145723170334
4695.0,819.9902440737751
4743.0,907.5887297438431
4744.0,943.5286392559692
4745.0,849.4145723170334
4746.0,819.9902440737751
4794.0,907.5887297438431
4795.0,943.5286392559692
4796.0,849.4145723170334
4797.0,819.9902440737751
4845.0,907.5887297438431
4846.0,943.5286392559692
4847.0,849.4145723170334
4848.0,819.9902440737751
4896.0,907.5887297438431
4897.0,943.5286392559692
4898.0,849.4145723170334
4899.0,819.9902440737751
4947.0,907.5887297438431
4948.0,943.5286392559692
4949.0,849.4145723170334
4950.0,819.9902440737751
4998.0,907.5887297438431
4999.0,943.5286392559692
5000.0,849.4145723170334
5001.0,819.9902440737751
5049.0,907.5887297438431
5050.0,943.5286392559692
5051.0,849.4145723170334
5052.0,819.9902440737751
5100.0,907.5887297438431
5101.0,943.5286392559692
5102.0,849.4145723170334
5103.0,819.9902440737751
5151.0,907.5887297438431
5152.0,943.5286392559692
5153.0,849.4145723170334
5154.0,819.9902440737751
5202.0,907.5887297438431
5203.0,943.5286392559692
5204.0,849.4145723170334
5205.0,819.9902440737751
5253.0,914.5102526587448
5254.0,943.5286392559692
5255.0,849.4145723170334
5256.0,819.9902440737751
5304.0,914.5102526587448
5306.0,849.4145723170334
5307.0,819.9902440737751
5358.0,819.9902440737751
5409.0,819.9902440737751
5460.0,779.3870454121347
5511.0,779.3870454121347
5562.0,779.3870454121347
5613.0,779.3870454121347
5664.0,779.3870454121347
5715.0,779.3870454121347
5766.0,779.3870454121347
5817.0,779.3870454121347
5868.0,779.3870454121347
5919.0,779.3870454121347
5970.0,779.3870454121347
6021.0,779.3870454121347
6072.0,779.3870454121347
6123.0,779.3870454121347
6174.0,779.3870454121347
