Iteration,FEvals
265.0,312.6666666666667
266.0,332.5
267.0,333.5
268.0,334.5
269.0,335.5
270.0,336.5
271.0,337.5
272.0,338.5
273.0,339.5
274.0,340.5
275.0,341.5
276.0,342.5
277.0,343.5
278.0,344.5
279.0,345.5
280.0,346.5
281.0,347.5
282.0,348.5
283.0,349.5
284.0,350.5
285.0,351.5
286.0,352.5
287.0,353.5
288.0,354.5
289.0,355.5
290.0,356.5
291.0,357.5
292.0,358.5
293.0,359.5
294.0,360.5
295.0,361.5
296.0,362.5
297.0,363.5
298.0,364.5
299.0,365.5
300.0,366.5
301.0,367.5
302.0,368.5
303.0,369.5
304.0,370.5
305.0,371.5
306.0,317.0
307.0,318.0
308.0,319.0
309.0,320.0
310.0,321.0
